cell_id,week_index,ite,ite_lo,ite_hi,depth_zone,bathymetry,vessel_density,dvm_amplitude,is_treated,is_post_covid
CELL_078,5,-0.3525129201056907,-0.3582357084827115,-0.3467901317286696,deep,3797.5,7.095,-2.2565,0,0
CELL_079,5,-0.3500964287629011,-0.35141116749901824,-0.34878169002678416,mid,1240.1,4.871,-0.4315,0,0
CELL_080,5,-0.350451352783257,-0.3517207679606366,-0.3491819376058772,deep,1891.4,5.565,-0.6284,0,0
CELL_081,5,-0.35011068977263915,-0.3513075574808337,-0.3489138220644444,mid,1163.1,7.592,-1.4102,0,0
CELL_082,5,-0.35229783458609,-0.35819529157291913,-0.34640037759926107,deep,3759.0,4.232,-1.441,0,0
CELL_083,5,-0.33954867678329576,-0.3467013199361294,-0.3323960336304622,deep,3607.5,5.87,-1.0318,0,0
CELL_084,5,-0.3503591576182931,-0.35200368572923185,-0.3487146295073544,deep,1625.4,8.186,-1.9364,0,0
CELL_085,5,-0.3504474488200504,-0.35182236881516915,-0.3490725288249319,deep,2911.9,4.87,-0.7393,0,0
CELL_086,5,-0.34014933533647607,-0.3464400308111639,-0.333858639861788,deep,3415.1,0.149,0.3638,0,0
CELL_087,5,-0.3504656467888324,-0.35169819654736045,-0.34923309703030436,deep,2576.6,3.678,-0.1963,0,0
CELL_088,5,-0.35029173380264206,-0.3516540169514253,-0.3489294506538587,deep,2494.9,4.686,-0.8111,0,0
CELL_089,5,-0.35042510180811487,-0.35168338041662,-0.34916682319960995,deep,1573.9,4.622,-0.7495,0,0
CELL_090,5,-0.35015641929820857,-0.3517354542027546,-0.348577384393663,mid,1097.9,4.97,-0.6287,0,0
CELL_091,5,-0.3519219142917605,-0.3589353462868902,-0.344908482296631,deep,3671.1,2.94,-0.2609,0,0
CELL_092,5,-0.35143118836621995,-0.3586459608039868,-0.34421641592845265,deep,3681.3,0.454,0.3403,0,0
CELL_093,5,-0.3503379528234272,-0.35142118497510566,-0.3492547206717489,deep,2825.9,3.342,-0.2339,0,0
CELL_094,5,-0.3504333800322689,-0.35167601157402734,-0.34919074849051074,deep,1884.9,3.894,-0.463,0,0
CELL_095,5,-0.35042732636978735,-0.351545389461055,-0.34930926327851947,deep,1917.5,5.591,-1.0343,0,0
CELL_096,5,-0.34864276225295787,-0.35216333480638723,-0.3451221896995284,deep,3123.1,4.573,-0.1159,0,0
CELL_097,5,-0.34821751457920425,-0.3529328383068648,-0.3435021908515435,deep,3670.8,3.845,-1.0913,0,0
CELL_098,5,-0.3488149955719143,-0.35507362052802,-0.3425563706158083,deep,3638.7,4.593,-1.0475,0,0
CELL_099,5,-0.34831486938793116,-0.35222683595232446,-0.34440290282353775,deep,3295.6,4.539,-0.4023,0,0
CELL_000,6,-0.3504793436871402,-0.35172880856118477,-0.3492298788130956,shallow,424.7,34.716,-10.5002,1,0
CELL_001,6,-0.34962036869247226,-0.35055863253827096,-0.3486821048466738,mid,770.4,17.891,-4.6977,1,0
CELL_002,6,-0.3496549472280904,-0.35108411403142176,-0.348225780424759,mid,639.2,18.943,-4.7738,1,0
CELL_003,6,-0.3499475676274268,-0.3520863729705402,-0.3478087622843135,mid,559.2,39.958,-12.6364,1,0
CELL_004,6,-0.3500838837486854,-0.3515551314583554,-0.34861263603901493,shallow,293.6,26.753,-7.7164,1,0
CELL_005,6,-0.3500913644547662,-0.3519202186721818,-0.34826251023735055,shallow,293.6,14.743,-3.1984,1,0
CELL_006,6,-0.349942355800052,-0.351479006659474,-0.3484057049406302,shallow,234.9,21.974,-6.5221,1,0
CELL_007,6,-0.34871966023389545,-0.349763563424058,-0.347675757043733,mid,719.7,34.541,-10.8042,1,0
CELL_008,6,-0.34987951648514426,-0.35203612928621536,-0.34772290368407316,mid,560.7,13.949,-3.7896,1,0
CELL_009,6,-0.34970993366382397,-0.35195817350948394,-0.34746169381816366,mid,624.8,17.924,-4.7742,1,0
CELL_010,6,-0.34998639692445377,-0.35190770543043215,-0.3480650884184756,shallow,212.4,31.154,-9.7428,1,0
CELL_011,6,-0.3500853461012069,-0.35135354202925123,-0.34881715017316234,mid,781.9,34.657,-10.9929,1,0
CELL_012,6,-0.34857542792420587,-0.35019485840927983,-0.346955997439132,mid,699.5,29.094,-8.7458,1,0
CELL_013,6,-0.3504579100660294,-0.3519103551352679,-0.34900546499679075,shallow,327.4,18.93,-4.7451,1,0
CELL_014,6,-0.35033644320717094,-0.3512720377435311,-0.3494008486708109,shallow,309.1,31.53,-9.9532,1,0
CELL_015,6,-0.3504520025475782,-0.3514312338473893,-0.34947277124776666,shallow,310.0,20.869,-6.0068,1,0
CELL_016,6,-0.3506127758230099,-0.35203043075290946,-0.3491951208931103,shallow,382.5,23.719,-7.6145,1,0
CELL_017,6,-0.3498866368087222,-0.3522933858662478,-0.3474798877511963,mid,514.9,32.449,-10.6097,1,0
CELL_018,6,-0.3503800247464905,-0.35158906762023545,-0.34917098187274564,shallow,459.2,30.188,-9.2492,1,0
CELL_019,6,-0.3505869472288193,-0.3521942056122202,-0.34897968884541836,shallow,374.7,36.513,-11.2231,1,0
CELL_020,6,-0.344293279152036,-0.353362537922021,-0.33522402038205124,mid,567.1,32.457,-10.0364,1,0
CELL_021,6,-0.34997163432230105,-0.3517981470579289,-0.3481451215866733,shallow,283.7,28.633,-8.7517,1,0
CELL_022,6,-0.3506790060503092,-0.35225929382696447,-0.3490987182736534,shallow,375.3,16.202,-4.4727,1,0
CELL_023,6,-0.3506591759912407,-0.35210771842884825,-0.34921063355363324,shallow,419.8,23.361,-6.5833,1,0
CELL_024,6,-0.3507936568165387,-0.3521448285605663,-0.34944248507251097,shallow,473.6,20.559,-5.7338,1,0
CELL_025,6,-0.3492334235684091,-0.35234661659061456,-0.3461202305462036,mid,671.1,22.471,-6.6325,1,0
CELL_026,6,-0.35032870555690926,-0.35163297011821365,-0.3490244409956051,shallow,319.8,39.521,-12.586,1,0
CELL_027,6,-0.35051129727795693,-0.35498158253854467,-0.346041012017369,mid,508.5,24.438,-7.0949,1,0
CELL_028,6,-0.34995408781729576,-0.35193724489311545,-0.3479709307414763,mid,555.4,37.069,-11.2102,1,0
CELL_029,6,-0.34998797688932787,-0.35187356922258645,-0.3481023845560692,shallow,227.9,32.517,-9.9359,1,0
CELL_030,6,-0.3499972978424968,-0.3520369465427983,-0.34795764914219524,mid,564.5,36.622,-11.7595,1,0
CELL_031,6,-0.35021101315066916,-0.3518795488352797,-0.34854247746605826,shallow,302.3,24.287,-7.0122,1,0
CELL_032,6,-0.34994538635427913,-0.3514443372403451,-0.3484464354682133,shallow,239.0,30.704,-9.7306,1,0
CELL_033,6,-0.3496597398629359,-0.3509156817634615,-0.3484037979624101,mid,769.3,27.483,-8.6846,1,0
CELL_034,6,-0.3498867500871657,-0.3515588832146366,-0.3482146169596947,mid,779.4,22.293,-6.2959,1,0
CELL_035,6,-0.3486331131721868,-0.35140732933140595,-0.34585889701296746,mid,685.0,31.163,-9.6613,1,0
CELL_036,6,-0.3505857919364783,-0.3520621946221129,-0.34910938925084384,shallow,382.8,24.291,-7.228,1,0
CELL_037,6,-0.3500382760291169,-0.35149908373680044,-0.34857746832143327,shallow,258.6,14.55,-3.2966,1,0
CELL_038,6,-0.34976017938052756,-0.3514798142904784,-0.3480405444705767,mid,610.5,31.842,-9.8176,1,0
CELL_039,6,-0.3506933548864065,-0.3519341859737151,-0.3494525237990978,shallow,464.1,15.603,-3.8896,1,0
CELL_040,6,-0.3499609175467599,-0.351754474615314,-0.3481673604782058,shallow,273.2,40.334,-12.735,1,0
CELL_041,6,-0.35107417698378274,-0.35282664068494834,-0.34932171328261724,shallow,497.1,39.935,-12.4949,1,0
CELL_042,6,-0.34991103606681123,-0.3513574568257471,-0.34846461530787515,shallow,220.6,39.337,-12.7745,1,0
CELL_043,6,-0.34889217409935996,-0.350244133684918,-0.347540214513802,mid,745.6,24.009,-6.8028,1,0
CELL_044,6,-0.35045033463379427,-0.3517065500078031,-0.34919411925978544,shallow,355.3,18.419,-5.0838,1,0
CELL_045,6,-0.3500240370005461,-0.35242363463376175,-0.3476244393673304,mid,597.5,36.304,-11.7136,1,0
CELL_046,6,-0.3505919123322288,-0.3519535073262519,-0.3492303173382057,shallow,387.0,26.373,-8.1731,1,0
CELL_047,6,-0.3492854125128551,-0.35108828101113043,-0.3474825440145799,mid,512.0,38.339,-12.152,1,0
CELL_048,6,-0.34980171066439286,-0.35211823790140595,-0.34748518342738,mid,528.0,40.063,-12.5461,1,0
CELL_049,6,-0.3503698800840353,-0.3515027237307431,-0.3492370364373273,shallow,310.9,36.138,-11.7178,1,0
CELL_050,6,-0.35210426823448665,-0.3572256909573163,-0.3469828455116571,deep,3706.5,2.348,-0.825,0,0
CELL_051,6,-0.350394256301339,-0.352226943075057,-0.34856156952762074,deep,1566.6,4.38,-0.4269,0,0
CELL_052,6,-0.3500706136786148,-0.35187083194579216,-0.34827039541143767,mid,1263.7,3.471,-0.3616,0,0
CELL_053,6,-0.3503773575309978,-0.35213784457583336,-0.3486168704861627,deep,2366.2,2.196,0.1322,0,0
CELL_054,6,-0.3533928131477898,-0.35893418767431035,-0.34785143862126905,deep,3954.1,0.0,0.5837,0,0
CELL_055,6,-0.35039977632417746,-0.3521553761718073,-0.34864417647654805,deep,1574.6,4.33,-0.5262,0,0
CELL_056,6,-0.3503098467077369,-0.35167001703794426,-0.3489496763775293,deep,2950.8,0.0,0.9919,0,0
CELL_057,6,-0.34869600376797166,-0.3520811053500398,-0.34531090218590377,deep,3237.2,2.756,-0.4147,0,0
CELL_058,6,-0.35013938164977665,-0.3517620967671793,-0.348516666532374,deep,1560.4,8.019,-1.1295,0,0
CELL_059,6,-0.34844826960559505,-0.3523570056248797,-0.3445395335863103,deep,3130.3,1.134,0.4311,0,0
CELL_060,6,-0.3504269741863139,-0.3517972201420866,-0.34905672823054124,deep,1976.9,6.411,-0.8323,0,0
CELL_061,6,-0.35035994691895267,-0.35189672753805634,-0.3488231662998488,deep,2823.4,1.812,0.142,0,0
CELL_062,6,-0.35042075584919186,-0.35181441802850233,-0.3490270936698814,deep,2827.3,3.104,-0.1548,0,0
CELL_063,6,-0.35034891101637156,-0.35173381260971504,-0.3489640094230281,deep,2514.5,7.238,-1.3856,0,0
CELL_064,6,-0.3501212935958813,-0.3515659781553017,-0.34867660903646097,mid,1088.9,3.169,0.7019,0,0
CELL_065,6,-0.34496865012180833,-0.3500061073607207,-0.33993119288289586,deep,3473.0,1.464,0.2203,0,0
CELL_066,6,-0.35030777594593104,-0.3517760505591495,-0.34883950133271246,deep,1826.5,6.274,-1.0356,0,0
CELL_067,6,-0.3501733291862578,-0.35169085725819804,-0.3486558011143176,mid,1396.9,1.593,0.6411,0,0
CELL_068,6,-0.35008448383112534,-0.3521544691922717,-0.34801449846997884,mid,930.5,1.866,0.0067,0,0
CELL_069,6,-0.3503062135721636,-0.35208297255881155,-0.3485294545855157,deep,2690.9,0.0,0.864,0,0
CELL_070,6,-0.35024078396180836,-0.3528602709589392,-0.3476212969646774,deep,2968.2,0.0,0.9151,0,0
CELL_071,6,-0.3500880054912307,-0.3512839609746535,-0.3488920500078078,mid,853.1,0.832,1.0639,0,0
CELL_072,6,-0.35025383385651393,-0.35199393562411124,-0.34851373208891717,deep,2438.7,4.771,-0.7363,0,0
CELL_073,6,-0.3501134370138283,-0.35123199811645334,-0.3489948759112036,deep,1524.8,1.829,0.4397,0,0
CELL_074,6,-0.35031286400436684,-0.35175080376718393,-0.34887492424154964,deep,2864.6,0.0,0.7658,0,0
CELL_075,6,-0.3501098167896577,-0.3513008009704587,-0.3489188326088568,mid,1358.0,3.373,-0.2726,0,0
CELL_076,6,-0.35024590089873214,-0.3529017458035741,-0.3475900559938902,deep,3011.0,7.322,-2.1309,0,0
CELL_077,6,-0.3503792979428947,-0.3521462447848585,-0.34861235110093075,deep,2037.6,2.099,0.5427,0,0
CELL_078,6,-0.35221598687852557,-0.35655910694892295,-0.3478728668081286,deep,3797.5,1.254,-0.0964,0,0
CELL_079,6,-0.35004855237307675,-0.35134984077143994,-0.3487472639747137,mid,1240.1,2.231,0.7885,0,0
CELL_080,6,-0.35039916595997045,-0.3521853561062788,-0.3486129758136621,deep,1891.4,1.673,0.5568,0,0
CELL_081,6,-0.35007444618810873,-0.35149953512602317,-0.34864935725019386,mid,1163.1,5.431,-1.0486,0,0
CELL_082,6,-0.35271479842965836,-0.35822399187607523,-0.34720560498324116,deep,3759.0,3.947,-0.7459,0,0
CELL_083,6,-0.3398654867603839,-0.3477948502495596,-0.33193612327120847,deep,3607.5,3.972,-0.5987,0,0
CELL_084,6,-0.3503550779473469,-0.35211739962671695,-0.34859275626797714,deep,1625.4,6.359,-1.5252,0,0
CELL_085,6,-0.3503632750980328,-0.3514930061278823,-0.34923354406818324,deep,2911.9,2.94,0.0033,0,0
CELL_086,6,-0.3401780149348294,-0.3464017183290143,-0.3339543115406442,deep,3415.1,5.067,-1.2429,0,0
CELL_087,6,-0.35043050461558567,-0.3517969731475576,-0.34906403608361397,deep,2576.6,0.969,0.0629,0,0
CELL_088,6,-0.3503393129141234,-0.35169769768895565,-0.34898092813929105,deep,2494.9,3.973,-0.5367,0,0
CELL_089,6,-0.3503358569398631,-0.35169554959165644,-0.3489761642880698,deep,1573.9,3.143,0.0015,0,0
CELL_090,6,-0.3501659991048512,-0.35178755973537446,-0.34854443847432803,mid,1097.9,3.948,-0.4469,0,0
CELL_091,6,-0.3519603874507729,-0.3587052827087622,-0.34521549219278364,deep,3671.1,5.014,-0.7443,0,0
CELL_092,6,-0.3516523671460687,-0.3575959573287592,-0.345708776963378,deep,3681.3,0.653,0.5224,0,0
CELL_093,6,-0.3503247652014777,-0.3521869985446523,-0.3484625318583031,deep,2825.9,2.488,0.4204,0,0
CELL_094,6,-0.35027549354427856,-0.35196998941382723,-0.3485809976747299,deep,1884.9,1.885,0.5551,0,0
CELL_095,6,-0.35029478677333503,-0.35137454159061005,-0.3492150319560596,deep,1917.5,2.584,0.0797,0,0
CELL_096,6,-0.34892528295329894,-0.3521955738275082,-0.34565499207908934,deep,3123.1,4.547,-0.5717,0,0
CELL_097,6,-0.3501005810833246,-0.3548701796751485,-0.3453309824915007,deep,3670.8,3.59,-1.0379,0,0
CELL_098,6,-0.34955982091774057,-0.355028301369802,-0.34409134046567935,deep,3638.7,3.209,-0.4738,0,0
CELL_099,6,-0.3483557709507632,-0.3523581009167593,-0.344353440984767,deep,3295.6,7.14,-0.9204,0,0
CELL_000,7,-0.3494685214201761,-0.3516208954361929,-0.3473161474041595,shallow,424.7,32.522,-10.2425,1,0
CELL_001,7,-0.34964145936118934,-0.35150215629867143,-0.34778076242370715,mid,770.4,15.633,-4.1931,1,0
CELL_002,7,-0.34973187111491316,-0.35182940900628,-0.34763433322354675,mid,639.2,21.782,-6.4005,1,0
CELL_003,7,-0.349384989399791,-0.3518196335236263,-0.34695034527595553,mid,559.2,35.77,-11.213,1,0
CELL_004,7,-0.350063571342107,-0.3515321181926598,-0.3485950244915545,shallow,293.6,29.325,-8.4404,1,0
CELL_005,7,-0.3498953541424779,-0.35154278476401263,-0.3482479235209432,shallow,293.6,12.669,-3.1943,1,0
CELL_006,7,-0.34902866468451826,-0.34991105711727616,-0.3481462722517605,shallow,234.9,17.906,-4.3291,1,0
CELL_007,7,-0.34871879404414713,-0.3507965128252104,-0.34664107526308385,mid,719.7,28.25,-8.422,1,0
CELL_008,7,-0.34993953014740625,-0.35206994933913066,-0.3478091109556823,mid,560.7,16.009,-4.6788,1,0
CELL_009,7,-0.3497242983446985,-0.3520754132132423,-0.3473731834761543,mid,624.8,20.227,-5.1628,1,0
CELL_010,7,-0.3495668455319128,-0.3507949569774134,-0.3483387340864125,shallow,212.4,29.454,-9.3089,1,0
CELL_011,7,-0.3500872997541141,-0.3521433707705952,-0.34803122873763304,mid,781.9,34.671,-11.1305,1,0
CELL_012,7,-0.34873798285749735,-0.3509157925569535,-0.346560173158041,mid,699.5,29.49,-8.4359,1,0
CELL_013,7,-0.35046521955595156,-0.35184275962626516,-0.34908767948563807,shallow,327.4,18.85,-4.9065,1,0
CELL_014,7,-0.3503824301143791,-0.3518305942330074,-0.34893426599575067,shallow,309.1,32.373,-9.5332,1,0
CELL_015,7,-0.3498473434403032,-0.3510108676886177,-0.3486838191919885,shallow,310.0,19.099,-5.1106,1,0
CELL_016,7,-0.3503659570912908,-0.35177998232390817,-0.34895193185867346,shallow,382.5,23.294,-6.9132,1,0
CELL_017,7,-0.3495403261016195,-0.3520376622216529,-0.347042989981586,mid,514.9,29.358,-9.008,1,0
CELL_018,7,-0.3507062908627882,-0.35202722838257544,-0.3493853533430011,shallow,459.2,30.581,-9.4509,1,0
CELL_019,7,-0.35062033546685645,-0.35225266907549724,-0.34898800185821544,shallow,374.7,39.068,-12.0084,1,0
CELL_020,7,-0.350027361986425,-0.35236600720663924,-0.34768871676621094,mid,567.1,29.026,-8.5818,1,0
CELL_021,7,-0.34955042574874357,-0.35046006494557985,-0.34864078655190717,shallow,283.7,26.901,-8.2569,1,0
CELL_022,7,-0.3506615996160055,-0.3522858971628599,-0.34903730206915123,shallow,375.3,17.775,-4.5493,1,0
CELL_023,7,-0.35042654513996974,-0.35176828148497036,-0.3490848087949691,shallow,419.8,25.257,-7.3198,1,0
CELL_024,7,-0.35042790825202963,-0.3518391032788827,-0.3490167132251768,shallow,473.6,19.266,-5.2916,1,0
CELL_025,7,-0.34933093489643136,-0.3515309112005707,-0.3471309585922919,mid,671.1,20.377,-6.1252,1,0
CELL_026,7,-0.34858810170919313,-0.35309464428067766,-0.3440815591377086,shallow,319.8,41.569,-13.5859,1,0
CELL_027,7,-0.35035362869674874,-0.3546667948208926,-0.346040462572605,mid,508.5,21.73,-5.9987,1,0
CELL_028,7,-0.3499160362821138,-0.35193361171543486,-0.34789846084879267,mid,555.4,37.296,-11.6046,1,0
CELL_029,7,-0.3499849489570857,-0.3517016002270254,-0.3482682976871458,shallow,227.9,32.606,-9.6659,1,0
CELL_030,7,-0.3499586145270939,-0.35226517321868445,-0.3476520558355036,mid,564.5,37.669,-12.0272,1,0
CELL_031,7,-0.34900040969688295,-0.35039805070778696,-0.34760276868597884,shallow,302.3,28.571,-8.6456,1,0
CELL_032,7,-0.3488657430724688,-0.35000751221724696,-0.3477239739276908,shallow,239.0,27.37,-8.2628,1,0
CELL_033,7,-0.34932348595658913,-0.35195268864457946,-0.3466942832685988,mid,769.3,26.744,-8.3145,1,0
CELL_034,7,-0.3499110941006275,-0.3513964985142054,-0.34842568968705023,mid,779.4,18.842,-5.3123,1,0
CELL_035,7,-0.3486304824038763,-0.3502561738842771,-0.34700479092347547,mid,685.0,31.874,-10.2748,1,0
CELL_036,7,-0.35060857281608665,-0.35210777322588105,-0.3491093724062918,shallow,382.8,22.936,-7.021,1,0
CELL_037,7,-0.3500311784197976,-0.3515149448174833,-0.34854741202211165,shallow,258.6,12.02,-2.1934,1,0
CELL_038,7,-0.3499398191699141,-0.352153320581177,-0.3477263177586509,mid,610.5,30.085,-9.003,1,0
CELL_039,7,-0.35075039655411083,-0.3523377429215361,-0.3491630501866856,shallow,464.1,19.273,-4.7877,1,0
CELL_040,7,-0.3500414102865704,-0.35191946712691846,-0.34816335344622173,shallow,273.2,35.146,-11.0657,1,0
CELL_041,7,-0.3510770232771051,-0.35305861877614114,-0.34909542777806885,shallow,497.1,39.86,-12.1902,1,0
CELL_042,7,-0.3489412388762422,-0.3499635344215537,-0.3479189433309303,shallow,220.6,38.297,-12.0357,1,0
CELL_043,7,-0.34887135369737027,-0.35047344288614646,-0.34726926450859397,mid,745.6,22.622,-6.5241,1,0
CELL_044,7,-0.35048201434094817,-0.35193405545965417,-0.34902997322224205,shallow,355.3,12.232,-2.8217,1,0
CELL_045,7,-0.34996201728547016,-0.35230326680167634,-0.3476207677692642,mid,597.5,42.153,-13.0921,1,0
CELL_046,7,-0.35058914448908146,-0.35184186733161904,-0.3493364216465439,shallow,387.0,30.248,-8.9296,1,0
CELL_047,7,-0.3499437264348504,-0.351907232370348,-0.3479802204993528,mid,512.0,39.557,-12.7079,1,0
CELL_048,7,-0.3498304643811583,-0.3522200966549479,-0.3474408321073684,mid,528.0,40.455,-12.4522,1,0
CELL_049,7,-0.3505605216685383,-0.3519512478289442,-0.34916979550813226,shallow,310.9,34.975,-10.6797,1,0
CELL_050,7,-0.35180163609413195,-0.3569020780227001,-0.34670119416556383,deep,3706.5,2.415,0.1282,0,0
CELL_051,7,-0.3503269356139723,-0.3516766212485898,-0.34897724997935486,deep,1566.6,2.697,0.0805,0,0
CELL_052,7,-0.350139391065509,-0.3516087789789638,-0.34867000315205443,mid,1263.7,5.145,-0.6006,0,0
CELL_053,7,-0.3500805190275381,-0.3524342880714325,-0.3477267499836436,deep,2366.2,2.32,0.3592,0,0
CELL_054,7,-0.3523757728194259,-0.3574254600064622,-0.3473260856323895,deep,3954.1,2.286,-0.1614,0,0
CELL_055,7,-0.3503482186039923,-0.3528918095664401,-0.3478046276415438,deep,1574.6,8.757,-2.2809,0,0
CELL_056,7,-0.35028406086278846,-0.3521725940120721,-0.34839552771350457,deep,2950.8,0.0,0.7455,0,0
CELL_057,7,-0.3490952001107783,-0.3531042296071778,-0.34508617061437896,deep,3237.2,4.211,-0.8342,0,0
CELL_058,7,-0.3500733496276707,-0.35147783064733396,-0.3486688686080074,deep,1560.4,5.478,-0.6361,0,0
CELL_059,7,-0.34844826960559505,-0.3523570056248797,-0.3445395335863103,deep,3130.3,2.922,-0.0973,0,0
CELL_060,7,-0.3485701829859125,-0.35370325437944483,-0.34343711159238033,deep,1976.9,0.0,1.3124,0,0
CELL_061,7,-0.35045650695068165,-0.3517631918136753,-0.34914982208768797,deep,2823.4,4.254,-0.047,0,0
CELL_062,7,-0.3502669693480751,-0.3527589161553532,-0.3477750225407968,deep,2827.3,3.605,-0.5519,0,0
CELL_063,7,-0.3502909105177724,-0.3520750598432064,-0.34850676119233837,deep,2514.5,2.904,-0.1456,0,0
CELL_064,7,-0.35015698549046403,-0.3517898119091497,-0.34852415907177825,mid,1088.9,5.525,-0.568,0,0
CELL_065,7,-0.3398913485104677,-0.34616917879970577,-0.33361351822122987,deep,3473.0,1.496,-0.101,0,0
CELL_066,7,-0.35010818028724267,-0.35246985889869636,-0.34774650167578885,deep,1826.5,8.113,-2.5227,0,0
CELL_067,7,-0.3501816292377916,-0.3517713513243067,-0.34859190715127686,mid,1396.9,4.804,-0.8207,0,0
CELL_068,7,-0.3500837186330582,-0.3521547448365812,-0.34801269242953486,mid,930.5,5.039,-1.2908,0,0
CELL_069,7,-0.3503468461703802,-0.35169929829809027,-0.34899439404267013,deep,2690.9,0.693,0.5644,0,0
CELL_070,7,-0.3486584233742179,-0.3512316622702945,-0.3460851844781409,deep,2968.2,2.527,-0.1681,0,0
CELL_071,7,-0.3500841290550384,-0.3513562826376349,-0.34881197547244175,mid,853.1,0.725,1.0985,0,0
CELL_072,7,-0.35030911633787365,-0.35165825108546617,-0.34895998159028124,deep,2438.7,1.563,0.1314,0,0
CELL_073,7,-0.3501816292377916,-0.3517713513243067,-0.34859190715127686,deep,1524.8,5.061,-0.3799,0,0
CELL_074,7,-0.3502997402029162,-0.3516763287327893,-0.34892315167304266,deep,2864.6,3.798,-0.3836,0,0
CELL_075,7,-0.3501068958666586,-0.35156272539998656,-0.34865106633333076,mid,1358.0,3.464,-0.1604,0,0
CELL_076,7,-0.35002284897821206,-0.35115025160918245,-0.3488954463472419,deep,3011.0,7.783,-2.2998,0,0
CELL_077,7,-0.34995727146673616,-0.35330152482579463,-0.34661301810767736,deep,2037.6,0.0,0.7098,0,0
CELL_078,7,-0.3503072920909177,-0.35669920600199206,-0.34391537817984347,deep,3797.5,4.676,-1.7106,0,0
CELL_079,7,-0.3490998802085003,-0.35165006319948294,-0.34654969721751766,mid,1240.1,5.404,-0.7891,0,0
CELL_080,7,-0.3498895030128142,-0.35316392167782745,-0.3466150843478005,deep,1891.4,5.783,-0.9496,0,0
CELL_081,7,-0.3501844419113883,-0.35178766919491067,-0.34858121462786573,mid,1163.1,4.386,-0.0408,0,0
CELL_082,7,-0.35275857358718327,-0.3580413109813409,-0.34747583619302563,deep,3759.0,5.904,-1.3161,0,0
