cell_id,ite,ite_lo,ite_hi,depth_zone,bathymetry,vessel_density,dvm_amplitude,is_treated,is_post_covid
LAT37.6_LON-30.1,-0.34377572389745803,-0.35369182569968544,-0.3338596220952307,deep,4200,0.019844739405193837,-0.025523131188348036,0,0
LAT50.4_LON0.2,-0.34377338455526785,-0.3521462636968577,-0.335400505413678,shallow,60,0.4136130713855724,1.847249251716431,1,0
LAT49.8_LON-0.7,-0.34215453643060084,-0.35181654697620807,-0.33249252588499373,shallow,60,0.5293115407865728,1.8351234332681132,1,0
LAT41.4_LON-38.2,-0.3384226912953926,-0.35270890419692813,-0.32413647839385706,deep,4500,0.014991315127534297,-0.24643713479894241,0,0
LAT52.6_LON3.0,-0.3439865621007476,-0.3517878029524168,-0.3361853212490777,shallow,95,0.05648893239430493,1.6597180327919507,1,0
LAT58.0_LON6.6,-0.3444797955398296,-0.35095337036423735,-0.3380062207154218,shallow,95,0.03942917404809106,1.9110165721757844,1,0
LAT49.0_LON-1.8,-0.3461142110069025,-0.3572947335188259,-0.33493368849497906,shallow,60,0.7684000654680478,1.1494513622038878,1,0
LAT57.7_LON5.3,-0.3464595163708356,-0.352932011569875,-0.3399870211717962,shallow,95,0.051151285279254916,1.4681202157284967,1,0
LAT56.8_LON6.3,-0.3433797567143714,-0.3516361807306686,-0.33512333269807415,shallow,95,0.43610844100468993,1.6300919236154523,1,0
LAT57.7_LON5.9,-0.3419860554843761,-0.34985085849241165,-0.33412125247634056,shallow,95,0.12920912625697645,1.526541848950687,1,0
LAT57.1_LON5.8,-0.3427233575209138,-0.35747587204587855,-0.32797084299594875,shallow,95,0.46722185753898254,1.6693536616911822,1,1
LAT53.7_LON5.1,-0.3461956970601363,-0.3570235815167083,-0.3353678126035642,shallow,95,0.019279346265581827,1.819275699152919,1,0
LAT38.6_LON-39.8,-0.34434665457345914,-0.354306444822796,-0.3343868643241222,deep,4200,0.07784791778232103,0.18739103767261311,0,0
LAT35.6_LON-38.4,-0.3436856741172325,-0.35068807026796345,-0.33668327796650166,deep,4200,0.0096200803012202,-0.02172024056973615,0,0
LAT56.2_LON4.9,-0.3439773814717332,-0.35483377494925966,-0.3331209879942066,shallow,95,0.027679073057540464,1.8078847036054153,1,0
LAT41.1_LON-41.7,-0.34244525883114924,-0.3508672492413527,-0.3340232684209459,deep,4500,0.044386160435481506,-0.35510116904773714,0,0
LAT43.6_LON-40.0,-0.3343093911257038,-0.35543955008394956,-0.31317923216745824,deep,4500,0.005897442302784684,0.9258302852499676,0,0
LAT37.7_LON-39.5,-0.33242778453343663,-0.38010592123342374,-0.2847496478334498,deep,4200,0.03000782103851666,0.020961057814018913,0,0
LAT49.8_LON0.0,-0.34630465061188037,-0.3555859771590913,-0.33702332406466945,shallow,60,0.7789801945162328,1.0889764219810956,1,0
LAT50.1_LON-1.0,-0.3430878285688656,-0.35250433563265177,-0.33367132150507944,shallow,60,0.04275155848729628,1.593893973444159,1,0
LAT55.5_LON2.6,-0.34415211335164697,-0.35248004312386305,-0.335824183579431,shallow,95,0.016245256348059945,1.6432041743161596,1,0
LAT54.0_LON6.7,-0.3480426576610293,-0.35407459925673945,-0.3420107160653191,shallow,95,0.2535312405250293,2.208782667574086,1,0
LAT49.9_LON-0.4,-0.3426268198751246,-0.3513708354727079,-0.3338828042775413,shallow,60,0.5591402273650143,1.3846010332088345,1,0
LAT43.6_LON-39.3,-0.3410386949941668,-0.3562933191470588,-0.325784070841275,deep,4500,0.017434821121996107,0.564009073334526,0,0
LAT55.8_LON7.8,-0.34309034210557404,-0.3574391882895443,-0.3287414959216038,shallow,95,0.962262736932439,1.7602442157070133,1,0
LAT50.1_LON-0.7,-0.34590979452802423,-0.35693594481823715,-0.3348836442378114,shallow,60,0.28700699275156216,1.7126739640160829,1,0
LAT56.9_LON6.6,-0.34764337554121577,-0.35321353920773335,-0.3420732118746983,shallow,95,0.010163081633322822,2.0798987927372203,1,0
LAT51.7_LON2.0,-0.35147417164045847,-0.35595785906614025,-0.3469904842147768,shallow,60,0.02011903904718382,1.5609595441114383,1,0
LAT40.2_LON-44.1,-0.34057753121459056,-0.3546220487224156,-0.3265330137067651,deep,4500,0.01229310232265322,0.19578005878415977,0,0
LAT36.5_LON-32.2,-0.33056364157281026,-0.3632328435246908,-0.29789443962092976,deep,4200,0.05138639925810347,0.535079436953928,0,1
LAT57.3_LON5.3,-0.3467350562169892,-0.3520856259967239,-0.3413844864372545,shallow,95,0.01262338148341667,1.8514653554032288,1,0
LAT50.0_LON0.2,-0.34834439893865216,-0.3578564242201846,-0.3388323736571195,shallow,60,1.9569348162587765,1.1196914611269841,1,0
LAT54.1_LON2.1,-0.34595466045266987,-0.3568453092467296,-0.33506401165861016,shallow,95,0.25283429551629966,1.5520022104150868,1,0
LAT56.7_LON5.7,-0.3474089962336969,-0.3548093214685519,-0.34000867099884197,shallow,95,0.07195047547953635,1.4314420865035367,1,0
LAT50.5_LON1.1,-0.3476224886652319,-0.35196514430235426,-0.3432798330281095,shallow,60,0.31665654486992867,1.9385704530808232,1,0
LAT50.8_LON-1.5,-0.3436755746804488,-0.35218076210407273,-0.33517038725682485,shallow,60,0.0025974496710888403,1.8586724192760666,1,0
LAT55.6_LON6.7,-0.34432796055619047,-0.3539154877390692,-0.3347404333733115,shallow,95,0.02479892681664561,2.3310576914557113,1,0
LAT55.5_LON5.6,-0.34722052104030265,-0.35489920892355825,-0.33954183315704706,shallow,95,0.04094342003091332,2.2323095725697066,1,0
LAT57.3_LON6.6,-0.3478584624613948,-0.3533565007091896,-0.34236042421359997,shallow,95,0.08053773365938612,1.794637477302119,1,0
LAT48.1_LON-4.8,-0.34546764961994403,-0.3528199936149651,-0.3381153056249228,shallow,60,0.3438178073788145,1.2464140625028224,1,0
LAT54.4_LON5.3,-0.3469613013171184,-0.351293469373391,-0.3426291332608459,shallow,95,0.4895632834814729,1.9960156892734384,1,0
LAT49.4_LON-2.6,-0.34227239079267474,-0.34813440679870394,-0.33641037478664554,shallow,60,0.04678208383898586,2.096286333006635,1,0
LAT55.8_LON8.0,-0.34798785485997724,-0.3544764581706972,-0.341499251549257,shallow,95,0.6199031960176733,1.7503381228683377,1,0
LAT54.1_LON2.9,-0.3345027422822791,-0.3621265240836091,-0.306878960480949,shallow,95,0.028714694154849577,2.253025647957472,1,0
LAT50.2_LON-3.9,-0.348241100654875,-0.35455698412365666,-0.34192521718609337,shallow,60,0.2828421165548163,1.5609328438628418,1,0
LAT56.2_LON4.3,-0.3421646756369745,-0.34965357793519586,-0.33467577333875315,shallow,95,0.08859038743494921,1.1728088909743999,1,0
LAT39.1_LON-40.0,-0.3351702997334157,-0.3661258964245564,-0.30421470304227505,deep,4200,0.012914474981038693,0.29239654646510643,0,0
LAT50.4_LON-2.7,-0.33342834695782786,-0.35259872397330744,-0.31425796994234817,shallow,60,0.09058045932734597,0.9149793736064786,1,0
LAT42.1_LON-37.4,-0.3420263979747231,-0.3480883827320602,-0.33596441321738646,deep,4500,0.08978275118482405,0.5822317532458425,0,0
LAT57.8_LON7.5,-0.34366858095442204,-0.3526135728398212,-0.3347235890690231,shallow,95,0.03833197548013111,1.407392683556234,1,0
LAT50.1_LON-4.6,-0.3477689426518744,-0.35610178972737033,-0.33943609557637827,shallow,60,2.571536751848603,0.8556190145133682,1,0
LAT54.6_LON7.8,-0.346606011187119,-0.3529271022359837,-0.3402849201382541,shallow,95,0.016648308883228904,2.1064878715978113,1,0
LAT38.9_LON-32.7,-0.3268737289718993,-0.3566139105711532,-0.2971335473726455,deep,4200,0.022444988052221348,0.6008984355184707,0,0
LAT40.9_LON-44.6,-0.3443309292447082,-0.3559281035604794,-0.33273375492893714,deep,4500,0.008256979019086293,0.4130462597188803,0,0
LAT49.9_LON-1.1,-0.347728974390767,-0.35143067300722236,-0.34402727577431164,shallow,60,0.11992212409245841,2.4083731764999774,1,0
LAT49.4_LON0.9,-0.345712428079984,-0.35297572218912715,-0.3384491339708408,shallow,60,0.0283144405956193,1.5641813452399989,1,0
LAT36.8_LON-37.4,-0.32353049437431564,-0.38502416869151174,-0.2620368200571194,deep,4200,0.009653668012484278,0.3548096057616459,0,0
LAT57.2_LON7.9,-0.34792382063813276,-0.35619986818080346,-0.3396477730954622,shallow,95,0.9751352272743975,1.397820215828428,1,0
LAT57.5_LON7.4,-0.3437495962640717,-0.3541396375673094,-0.3333595549608341,shallow,95,0.1587971009046921,1.355292313818457,1,1
LAT50.6_LON0.9,-0.34378549262035357,-0.3551160620939323,-0.33245492314677483,shallow,60,0.8087501025999622,1.1918036000494538,1,0
LAT38.2_LON-38.5,-0.34434665457345914,-0.354306444822796,-0.3343868643241222,deep,4200,0.018722350053785832,-0.11791441663953534,0,0
LAT50.0_LON-4.0,-0.34413646616954024,-0.35286761501342945,-0.3354053173256508,shallow,60,1.5169665874346565,0.9507897674225874,1,0
LAT52.2_LON2.3,-0.3441849021492873,-0.3524503226842695,-0.335919481614305,shallow,95,2.7285676989359926,0.9444390617872237,1,0
LAT54.9_LON3.1,-0.3432873360223598,-0.3529490276105654,-0.33362564443415427,shallow,95,0.01007631337922395,1.889622379159408,1,0
LAT50.8_LON1.5,-0.3469293662628194,-0.3502331266289318,-0.343625605896707,shallow,60,1.500886470666978,1.1433412109806633,1,0
LAT36.7_LON-37.5,-0.3367235019144017,-0.3668718447676968,-0.3065751590611066,deep,4200,0.005749096578034999,0.12060773744304618,0,0
LAT55.0_LON5.3,-0.3439726566270382,-0.3560811939430838,-0.3318641193109926,shallow,95,0.0026590271417396534,1.695205210950601,1,0
LAT38.7_LON-38.5,-0.3431853202320987,-0.3496464549821959,-0.33672418548200117,deep,4200,0.00958649258995612,0.6647633602337373,0,0
LAT56.9_LON7.1,-0.3463923837785152,-0.35487846608460794,-0.3379063014724225,shallow,95,0.069425799182853,2.1391741422868353,1,0
LAT54.9_LON4.4,-0.3441917269500573,-0.35260022168574956,-0.3357832322143648,shallow,95,0.1258671489862005,2.2424517648808324,1,0
LAT52.5_LON3.5,-0.34645448276946705,-0.35247781320276816,-0.34043115233616594,shallow,95,0.19262552409949782,1.5793685101936825,1,0
LAT36.1_LON-31.5,-0.3334759883914241,-0.3749880816023062,-0.29196389518054205,deep,4200,0.0028297646739987264,0.023838738378092583,0,1
LAT54.7_LON5.8,-0.34742484312676924,-0.3555350365994837,-0.33931464965405456,shallow,95,0.28467264681870863,1.869005242593915,1,0
LAT37.7_LON-30.1,-0.3338810652945589,-0.37314919005573904,-0.29461294053337866,deep,4200,0.008867155773717076,0.6520486761569029,0,0
LAT55.2_LON6.3,-0.3470825038972622,-0.35149909651533406,-0.34266591127919044,shallow,95,0.052934232952189825,1.3827222472962206,1,0
LAT53.3_LON3.2,-0.34847598555556114,-0.3571552296077358,-0.3397967415033858,shallow,95,0.0842939593690857,1.795482567902695,1,0
LAT39.9_LON-38.4,-0.2749167847540905,-0.3915211080164781,-0.15831246149170286,deep,4200,0.0345253682035354,0.44917569214781905,0,0
LAT55.8_LON3.2,-0.3464891580828086,-0.3511689560969894,-0.34180936006862794,shallow,95,0.16210269148826528,1.9399569677199098,1,0
LAT54.4_LON7.6,-0.3546315108842292,-0.3781156337053459,-0.331147388063112,shallow,95,0.3397424984121062,1.4303543083687482,1,0
LAT52.1_LON3.4,-0.34726821218519494,-0.35275250028960004,-0.34178392408078984,shallow,95,0.003470730163954916,2.255824404134528,1,0
LAT38.3_LON-30.6,-0.34371122177885,-0.35341550245188075,-0.33400694110581913,deep,4200,0.005032558737734628,0.43531631427376916,0,0
LAT54.6_LON4.1,-0.3340761174396753,-0.3594076019994793,-0.3087446328798712,shallow,95,0.03023733706548787,1.5239550867101035,1,0
LAT56.7_LON7.0,-0.34864182130180255,-0.3570293775851115,-0.3402542650184935,shallow,95,0.06377186778673291,2.7374775798771465,1,0
LAT52.1_LON2.7,-0.34627560618276804,-0.3545829438014853,-0.33796826856405077,shallow,95,0.20182855698585575,2.200532547943114,1,0
LAT57.0_LON6.5,-0.3478584624613948,-0.3533565007091896,-0.34236042421359997,shallow,95,0.061286377153191005,1.7708138614293398,1,0
LAT54.1_LON2.8,-0.34764337554121577,-0.35321353920773335,-0.3420732118746983,shallow,95,0.35953965522634257,1.6501534729921856,1,0
LAT51.5_LON-4.2,-0.34272667480227803,-0.3524175886942174,-0.33303576091033876,shallow,60,0.05151515215128244,1.438162550638538,1,1
LAT35.8_LON-32.7,-0.3324473186413949,-0.3799580484772607,-0.28493658880552913,deep,4200,0.011083944717146346,0.28952837752734795,0,0
LAT35.7_LON-34.2,-0.33289986884496864,-0.38000175009367987,-0.2857979875962574,deep,4200,0.03856988843491834,0.46479658301697757,0,0
LAT50.3_LON-4.6,-0.3454896272875736,-0.35289616009840147,-0.33808309447674584,shallow,60,0.8912219286329716,1.3944151115837269,1,0
LAT52.4_LON3.1,-0.34595466045266987,-0.3568453092467296,-0.33506401165861016,shallow,95,0.11134046386448597,1.929424006986668,1,0
LAT48.4_LON-4.8,-0.34694560942984265,-0.35244585743074547,-0.34144536142893983,shallow,60,0.21219316488676304,1.5036667416332212,1,0
LAT56.5_LON6.7,-0.3433646795459225,-0.3545469864111874,-0.3321823726806573,shallow,95,0.030338100199280106,1.8246020198190525,1,0
LAT35.9_LON-36.0,-0.346440174280299,-0.3516991114855257,-0.3411812370750723,deep,4200,0.015111671092897253,0.1351423417016102,0,0
LAT54.4_LON5.8,-0.3484081647980512,-0.35683254586772795,-0.33998378372837446,shallow,95,0.495886170126936,1.726475718163694,1,0
LAT53.6_LON7.2,-0.34855301122156485,-0.35700275718188046,-0.34010326526124934,shallow,95,0.6347601603001516,1.5049059236083147,1,0
LAT49.9_LON-4.6,-0.34387983166694075,-0.3520863179197909,-0.3356733454140905,shallow,60,1.2446738111926996,1.1290308814597887,1,0
LAT52.6_LON5.0,-0.3452084841943875,-0.35334975933077656,-0.3370672090579984,shallow,95,0.008892346557165136,1.926392014331175,1,0
LAT35.2_LON-32.8,-0.3432402567115501,-0.3583441814942445,-0.328136331928856,deep,4200,0.01248063371054433,0.8139115054284827,0,0
LAT41.3_LON-41.6,-0.34439007288162876,-0.355620773122541,-0.3331593726407163,deep,4500,0.06690392186210835,0.7057336354444947,0,0
LAT35.8_LON-33.7,-0.2688808960752203,-0.46368888899240623,-0.07407290315803455,deep,4200,0.030637590624718155,-0.02510428238052187,0,0
LAT40.6_LON-44.9,-0.33492525462191036,-0.36928727058124516,-0.30056323866257545,deep,4500,0.017166119431883467,0.4460168565093382,0,0
LAT50.6_LON-1.2,-0.34749461357168066,-0.35437714271944204,-0.34061208442391905,shallow,60,0.05740419752625111,1.7349149727435884,1,0
LAT49.0_LON-1.8,-0.3472875527678002,-0.35263659370628514,-0.3419385118293157,shallow,60,1.4684295456821226,1.155965847858901,1,0
LAT56.6_LON3.7,-0.3439480864397133,-0.3532771090471364,-0.3346190638322901,shallow,95,0.1785634689836031,2.1660939242554713,1,0
LAT48.7_LON-4.8,-0.3473838648757947,-0.35457125675445206,-0.34019647299713746,shallow,60,0.7223261225415463,1.544185432616378,1,0
LAT50.6_LON-0.5,-0.34696251559783575,-0.35135895975592263,-0.3425660714397489,shallow,60,0.15084241128698253,1.2782604933459776,1,0
LAT39.8_LON-34.6,-0.3429055302568994,-0.3540033790100463,-0.3318076815037526,deep,4200,0.0056847201314455115,-0.16904449662269164,0,0
LAT39.9_LON-34.6,-0.333768225358175,-0.3742981184153187,-0.29323833230103147,deep,4200,0.008534077637014952,0.5683804110508581,0,1
LAT52.6_LON2.9,-0.3449812976590463,-0.35471603832281273,-0.3352465569952797,shallow,95,0.13418850445187624,2.2694515437099088,1,0
LAT35.6_LON-39.9,-0.3083946095921202,-0.37496205714814645,-0.24182716203609378,deep,4200,0.010112700066426703,0.31685880302272706,0,0
LAT40.2_LON-41.4,-0.3427069625542845,-0.3540646471156366,-0.3313492779929324,deep,4500,0.007114996836107578,0.7882981608992659,0,0
LAT51.7_LON1.9,-0.3468765319527322,-0.3539406232536838,-0.33981244065178073,shallow,60,0.0071065999082915565,1.696033490373024,1,0
LAT37.6_LON-30.7,-0.3436595156901094,-0.354839504795515,-0.33247952658470376,deep,4200,0.15117548942368467,0.29738801400831094,0,0
LAT36.9_LON-39.9,-0.33544222664945733,-0.3661669573256664,-0.30471749597324826,deep,4200,0.04490117200819739,0.15007784451111875,0,0
LAT53.7_LON2.2,-0.34678883518976883,-0.35204691575603764,-0.3415307546235,shallow,95,0.05379911651723987,1.5938847105402163,1,0
LAT38.7_LON-35.6,-0.3375397227725528,-0.3695260603582951,-0.3055533851868105,deep,4200,0.03955232898939268,0.15495459075899304,0,1
LAT49.1_LON-2.2,-0.34546764961994403,-0.3528199936149651,-0.3381153056249228,shallow,60,0.03319865360860424,1.337047569361457,1,0
LAT40.7_LON-43.3,-0.3343093911257038,-0.35543955008394956,-0.31317923216745824,deep,4500,0.0162816430352627,0.35329237032583616,0,0
LAT41.0_LON-35.1,-0.33719630498212166,-0.37037547934369974,-0.3040171306205437,deep,4500,0.019427691990331508,0.7507434798906711,0,1
LAT52.9_LON4.3,-0.34503464696400604,-0.35566917547277754,-0.3344001184552343,shallow,95,0.09200233910419202,1.965507678727417,1,0
LAT53.3_LON2.6,-0.3480426576610293,-0.35407459925673945,-0.3420107160653191,shallow,95,0.11743663345891647,1.6764024308354453,1,0
LAT50.2_LON0.6,-0.34297799232296067,-0.3511662386445819,-0.33478974600133965,shallow,60,0.05658689655215849,1.663071846616729,1,0
LAT55.0_LON7.6,-0.34162849871410694,-0.3482716730241078,-0.3349853244041061,shallow,95,0.17184032877890976,1.9032462646275738,1,0
LAT56.3_LON5.3,-0.3483455718558233,-0.35724280364443856,-0.33944834006720814,shallow,95,0.005757493505851018,1.9043864076863577,1,0
LAT57.3_LON6.8,-0.3458141948845426,-0.35059657213978407,-0.3410318176293012,shallow,95,0.03372206210913615,1.7358284603072898,1,0
LAT40.8_LON-37.9,-0.34307666075858617,-0.35335206870324415,-0.33280125281392764,deep,4500,0.04261720764223997,0.3013303561614161,0,0
LAT52.2_LON4.5,-0.3465611766534578,-0.35581817335178373,-0.3373041799551319,shallow,95,0.0249892571804754,1.6264170923832526,1,1
LAT44.7_LON-41.8,-0.3363153553478,-0.35805901167233495,-0.31457169902326493,deep,4500,0.009578095662140098,0.5120140375671368,0,0
LAT50.7_LON1.5,-0.34593853657302304,-0.3533078661290401,-0.338569207017006,shallow,60,1.6210101210270205,1.1842524727994501,1,0
LAT35.0_LON-35.0,-0.3467390802151156,-0.35331659252297726,-0.3401615679072542,deep,4200,0.0283144405956193,0.2718360919820241,0,0
LAT50.6_LON1.2,-0.34377338455526785,-0.3521462636968577,-0.335400505413678,shallow,60,1.4811844790346562,1.0268608033415583,1,0
LAT48.9_LON-1.7,-0.3460372593097257,-0.3554329439677168,-0.33664157465173467,shallow,60,0.16782099933097488,1.928508269023541,1,0
LAT50.7_LON-1.2,-0.347728974390767,-0.35143067300722236,-0.34402727577431164,shallow,60,0.01945848072565692,1.6612113844667764,1,0
LAT50.0_LON-3.5,-0.3448503005778979,-0.3555981500396969,-0.33410245111609876,shallow,60,1.2153041566682008,1.1364135846970143,1,1
LAT40.7_LON-35.1,-0.34079208817081724,-0.35105574300084497,-0.33052843334078996,deep,4500,0.044388959411420174,0.5200339195886116,0,0
LAT49.9_LON-2.5,-0.34544366235008794,-0.3550693624600543,-0.33581796224012156,shallow,60,0.09161048247277773,1.1360752762692978,1,0
LAT49.7_LON-0.7,-0.3440381987858408,-0.35348361462875894,-0.33459278294292244,shallow,60,2.8356873070849598,0.5110565721773724,1,0
LAT48.6_LON-2.7,-0.3436823879001721,-0.35313636495825335,-0.3342284108420908,shallow,60,0.12738139496902276,1.6203858496694963,1,0
LAT57.6_LON6.2,-0.3446102527536453,-0.35343552488569363,-0.335784980621597,shallow,95,0.1053478563797864,1.8508452669410278,1,1
LAT56.4_LON5.9,-0.34381173272375815,-0.35467914845553344,-0.3329443169919826,shallow,95,0.2535816220919254,1.6595445178900805,1,1
LAT51.8_LON1.3,-0.348855558598075,-0.35568147075390705,-0.3420296464422428,shallow,60,0.7366736732031856,1.3531730783983,1,0
LAT57.6_LON6.9,-0.34401801754324474,-0.3538687436299558,-0.3341672914565338,shallow,95,0.47888798925137305,2.099317341930836,1,1
LAT35.2_LON-31.1,-0.33580391406412136,-0.36711359960791234,-0.30449422852033037,deep,4200,0.004240448547090078,-0.07071308339947913,0,0
LAT39.7_LON-38.3,-0.3335396894046903,-0.37948568268757144,-0.2875936961218091,deep,4200,0.009161048247277774,0.3983708287214528,0,0
LAT49.5_LON-2.1,-0.3432440644035499,-0.3524410103846374,-0.3340471184224624,shallow,60,0.011204300682509298,1.7948728108455592,1,0
LAT55.6_LON5.0,-0.3444078131045675,-0.3506978321891217,-0.3381177940200129,shallow,95,0.1503749823052241,1.7461487951901844,1,0
LAT55.6_LON5.3,-0.3481601700629413,-0.3567090680588983,-0.33961127206698455,shallow,95,0.1628920027029712,1.7789589303240236,1,0
LAT49.9_LON-5.0,-0.3481409399263342,-0.3585535468136486,-0.3377283330390196,shallow,60,0.40920188530622337,1.903130847298865,1,0
LAT56.2_LON5.7,-0.3482677950901917,-0.35667973980170437,-0.3398558503786793,shallow,95,0.5419153294384188,1.4555413729193982,1,0
